% From T. A. F. König, P. A. Ledin, J. Kerszulis, M. A. Mahmoud; M. A. El-Sayed, J. R. Reynolds and V. V. Tsukruk. Electrically tunable plasmonic behavior of nanocube-polymer nanomaterials induced by a redox-active electrochromic polymer, ACS Nano 8, 6182-6192 (2014)
810.4575163	1.59	0.00591
812.0497708	1.59	0.00594
813.1147541	1.58	0.00598
814.717477	1.58	0.00602
816.3265306	1.58	0.00606
817.9419525	1.58	0.0061
819.5637806	1.58	0.00614
821.192053	1.57	0.00617
822.8268082	1.57	0.00621
824.4680851	1.57	0.00625
826.1159227	1.57	0.00629
827.7703605	1.57	0.00633
828.8770053	1.56	0.00637
830.5425318	1.56	0.00641
832.2147651	1.56	0.00646
833.8937458	1.56	0.0065
835.5795148	1.56	0.00654
837.2721134	1.55	0.00658
838.4043272	1.55	0.00662
840.1084011	1.55	0.00666
841.8194162	1.55	0.00671
843.537415	1.55	0.00675
844.6866485	1.54	0.00679
846.4163823	1.54	0.00684
848.1532148	1.54	0.00688
849.3150685	1.54	0.00693
851.0638298	1.53	0.00697
852.8198074	1.53	0.00701
854.5830462	1.53	0.00706
855.7625949	1.53	0.0071
857.538036	1.53	0.00715
858.7257618	1.52	0.0072
860.5135323	1.52	0.00724
862.3087622	1.52	0.00729
863.5097493	1.52	0.00734
865.3175157	1.52	0.00738
867.1328671	1.51	0.00743
868.3473389	1.51	0.00748
870.1754386	1.51	0.00753
871.398454	1.51	0.00758
873.2394366	1.5	0.00763
874.471086	1.5	0.00767
876.3250883	1.5	0.00772
878.1869688	1.5	0.00777
879.4326241	1.5	0.00782
881.307747	1.49	0.00787
882.5622776	1.49	0.00793
884.4507846	1.49	0.00798
885.7142857	1.49	0.00803
887.6163207	1.49	0.00808
888.8888889	1.48	0.00813
890.1651113	1.48	0.00819
892.0863309	1.48	0.00824
893.3717579	1.48	0.00829
895.3068592	1.47	0.00835
896.6015907	1.47	0.0084
898.5507246	1.47	0.00845
899.8548621	1.47	0.00851
901.1627907	1.46	0.00856
903.1318281	1.46	0.00862
904.4493071	1.46	0.00868
906.4327485	1.46	0.00873
907.7598829	1.46	0.00879
909.0909091	1.45	0.00885
911.0947832	1.45	0.0089
912.4356144	1.45	0.00896
913.7803979	1.45	0.00902
915.8050222	1.44	0.00908
917.1597633	1.44	0.00914
918.5185185	1.44	0.0092
920.5642168	1.44	0.00926
921.9330855	1.43	0.00932
923.3060313	1.43	0.00938
924.6830723	1.43	0.00944
926.7563528	1.43	0.0095
928.1437126	1.42	0.00956
929.5352324	1.42	0.00962
930.9309309	1.42	0.00969
933.0323552	1.42	0.00975
934.4385833	1.42	0.00981
935.8490566	1.41	0.00988
937.2637944	1.41	0.00994
939.3939394	1.41	0.01001
940.8194234	1.41	0.01007
942.2492401	1.4	0.01014
943.6834094	1.4	0.01021
945.1219512	1.4	0.01027
946.5648855	1.4	0.01034
948.7375669	1.39	0.01041
950.1915709	1.39	0.01048
951.6500384	1.39	0.01054
953.11299	1.39	0.01061
954.5804465	1.38	0.01068
956.0524287	1.38	0.01075
957.5289575	1.38	0.01082
959.0100541	1.38	0.0109
961.2403101	1.37	0.01097
962.7329193	1.37	0.01104
964.2301711	1.37	0.01111
965.7320872	1.37	0.01119
967.2386895	1.36	0.01126
968.75	1.36	0.01133
970.2660407	1.36	0.01141
971.7868339	1.35	0.01148
973.3124019	1.35	0.01156
974.8427673	1.35	0.01164
976.3779528	1.35	0.01171
977.9179811	1.34	0.01179
979.4628752	1.34	0.01187
981.0126582	1.34	0.01195
982.5673534	1.34	0.01203
984.1269841	1.33	0.01211
985.6915739	1.33	0.01219
987.2611465	1.33	0.01227
988.8357257	1.33	0.01235
990.4153355	1.32	0.01243
992	1.32	0.01252
993.5897436	1.32	0.0126
995.1845907	1.31	0.01268
996.7845659	1.31	0.01277
998.389694	1.31	0.01285
1000	1.31	0.01294
1458.823529	1.3	0.01294
